nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
2,131800,19568.0,2,المنستير,MOUNASTIR,المكنين,MEKNIN,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,390000,56452.0,5,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,119684,65826.0,1,قبلي,KEBELLI,دوز الشما لية,DOUZ NORD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,1341100,451275.0,6,زغوان,ZAGHOUANE,الناظور,NATHOUR,التحويل الأولي,PREMIERE TRANSFORMATION,جويلية,juill.,2018,SQL Results
1,76850,42185.0,1,صفاقس,SFAXE,الحنشة,HANCHA,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
1,40250,22138.0,1,سليانة,SILIANA,بوعرادة,BOU ARADA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,323244,81002.0,2,قبلي,KEBELLI,دوز الجنوبية,DOUZ SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
2,98424,34273.0,2,سليانة,SILIANA,سليانة الجنوبية,SILIANA SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,80000,38026.0,1,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,54023,9560.0,1,سليانة,SILIANA,سيدي بورويس,SIDI BOURWIS,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,64840,19452.0,1,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,1225000,288865.0,18,توزر,TOZEUR,نفطة,NAFTA,الخدمات,SERVICE,ماي,mai,2018,SQL Results
2,226538,100833.0,2,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
2,160740,88407.0,2,القصرين,KASSERINE,العيون,EL AYOUN,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
1,46713,13500.0,1,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
1,80742,26914.0,1,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
2,115035,33786.0,2,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,95000,22329.0,2,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,66000,9300.0,1,سوسة,SOUSSE,كندار,KENDRA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,66000,36245.0,1,تطاوين,TATAWINE,تطاوين الجنوبية,TATAWIN SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,103981,56533.0,1,باجة,BEJA,تستور,TASTOUR,الفلاحي,AGRICULTURE,أوت,août,2018,SQL Results
2,254000,139700.0,2,سليانة,SILIANA,سليانة الشما لية,SILIANA NORD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,224473,,1,صفاقس,SFAXE,الصخيرة,SKHIRA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,53336,27120.0,1,قابس,GABES,مارث,MARETH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
1,269000,89366.6666666667,1,الكاف,KEF,القصور,ELKSOUR,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,386000,56706.0,3,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,60008,33005.0,0,نابل,NABEUL,قربة,KOURBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,93300,51315.0,1,باجة,BEJA,تيبار,TIBAR,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,106190,58405.0,1,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
1,132271,54423.0,2,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
1,100792,55436.0,1,قبلي,KEBELLI,دوز الشما لية,DOUZ NORD,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
1,76225,41360.0,1,الكاف,KEF,ساقية سيدي يوسف,SAKIYET SIDI YOUSSEF,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
1,82670,44911.0,1,باجة,BEJA,تبرسق,TBORSOK,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
1,53864,13610.0,1,صفاقس,SFAXE,العامرة,EL AMRA,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,542000,35373.0,1,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
2,340055,119579.0,4,سيدي بوزيد,SIDI BOUZIDE,منزل بوزيان,MANZEL BOUZAYEN,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,230000,73764.0,5,المهدية,MAHDIA,المهدية,MAHDIA,الصيد البحري,PECHE,ماي,mai,2018,SQL Results
1,65000,34932.0,1,المنستير,MOUNASTIR,الساحلين,SAHLIN,الفلاحي,AGRICULTURE,أوت,août,2018,SQL Results
1,1425000,546933.0,7,قابس,GABES,غنوش,GANOUCH,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,52000,16470.0,0,المنستير,MOUNASTIR,صيادة لمطة بوحجر,SAYADAT LAMTA BOUHJAR,الصيد البحري,PECHE,ماي,mai,2018,SQL Results
1,98635,32817.0,1,جندوبة,JENDOUBA,غارالدماء,GAR DIMA,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,78430,43137.0,1,سليانة,SILIANA,قعفور,GAAFOUR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,199759,86905.0,1,توزر,TOZEUR,نفطة,NAFTA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,88000,44890.0,1,سوسة,SOUSSE,كندار,KENDRA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
1,58000,6850.0,1,سوسة,SOUSSE,سوسة الرياض,SOUSSE ERIATH,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,62000,29700.0,1,المهدية,MAHDIA,شربان,CHERBEN,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,66479,22115.0,1,الكاف,KEF,نبر,NEBR,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,44001,14666.0,1,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
1,63000,19835.0,1,المهدية,MAHDIA,السواسي,ESSWASSI,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,67000,9747.0,1,سوسة,SOUSSE,النفيضة,NFIDHA,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,99000,51648.0,1,المهدية,MAHDIA,المهدية,MAHDIA,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,75550,25183.3333333333,1,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,67000,22331.0,1,سليانة,SILIANA,برقو,BERGOU,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,63995,15388.0,1,قبلي,KEBELLI,دوز الجنوبية,DOUZ SUD,التحويل الأولي,PREMIERE TRANSFORMATION,جويلية,juill.,2018,SQL Results
1,3000,528.666666666667,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,56020,15594.0,1,مدنين,MEDENINE,بن قردان,BEN GERDAN,الخدمات,SERVICE,جوان,juin,2018,SQL Results
1,98943,54419.0,1,سليانة,SILIANA,الروحية,ROUHIYA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,115000,14955.0,2,بنزرت,BIZERTE,ماطر,MATEUR,الخدمات,SERVICE,ماي,mai,2018,SQL Results
1,49673,25502.0,1,نابل,NABEUL,تاكلسة,TAKELSSA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2018,SQL Results
1,70000,19631.0,1,المهدية,MAHDIA,هبيرة,HBIRA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
1,232000,29640.0,1,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
16,993786,492142.0,16,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
2,127000,66028.0,2,المهدية,MAHDIA,سيدي علوان,SIDI ALWEN,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,41000,13300.0,1,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
4,247000,79079.0,4,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
1,184000,79243.0,1,صفاقس,SFAXE,عقارب,AGAREB,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,254000,94200.0,3,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
3,232000,71731.3333333333,3,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
7,372000,118361.0,4,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,سبتمبر,sept.,2017,SQL Results
1,60000,30965.0,1,المهدية,MAHDIA,بو مرداس,BOU MERDES,الفلاحي,AGRICULTURE,نوفمبر,nov.,2017,SQL Results
2,118000,17238.0,2,المنستير,MOUNASTIR,بني حسان,BENI HASSEN,الخدمات,SERVICE,أكتوبر,oct.,2017,SQL Results
3,228086,75032.0,3,قفصة,GAFSA,أم  العرائس,OM ELARAYES,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,71000,37400.0,1,سوسة,SOUSSE,سيدي الهاني,SIDI ELHANI,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
4,281000,147276.0,4,المهدية,MAHDIA,قصور الساف,KSOUR ESSEF,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
16,829289,405434.0,16,سليانة,SILIANA,الروحية,ROUHIYA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
5,574000,284123.0,8,بنزرت,BIZERTE,جومين,JOUMIN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
3,149521,44237.0,3,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الخدمات,SERVICE,جانفي,janv.,2018,SQL Results
3,191000,60338.0,3,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
14,1076000,566516.0,14,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
9,567897,306480.0,9,القصرين,KASSERINE,حاسي الفريد,HASSI ELFRID,الفلاحي,AGRICULTURE,سبتمبر,sept.,2017,SQL Results
17,1217704,653798.0,17,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,جانفي,janv.,2018,SQL Results
8,865000,273598.0,8,القيروان,KAIROUAN,الشبيكة,CHBIKA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
12,1648144,451990.0,21,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
2,121000,13227.0,2,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,مارس,mars,2018,SQL Results
2,167500,62798.0,2,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
5,502129,212861.0,16,نابل,NABEUL,الميدة,ELMIDA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,54000,25791.0,1,المهدية,MAHDIA,الجم,EL JEM,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
2,75355,41446.0,2,نابل,NABEUL,الهوارية,HAWARIYA,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,56364,17983.0,1,القصرين,KASSERINE,سبيبة,SBIBA,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,60000,6928.0,1,المهدية,MAHDIA,قصور الساف,KSOUR ESSEF,الخدمات,SERVICE,مارس,mars,2018,SQL Results
1,134631,80779.0,1,قفصة,GAFSA,القطار,ALKATAR,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
4,439000,156480.0,5,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الفلاحي,AGRICULTURE,فيفري,févr.,2018,SQL Results
1,123712,39559.0,2,قابس,GABES,مارث,MARETH,الخدمات,SERVICE,مارس,mars,2018,SQL Results
9,457725,130478.0,10,صفاقس,SFAXE,قرقنة,KAREKNA,الخدمات,SERVICE,مارس,mars,2018,SQL Results
5,462242,189508.0,5,قابس,GABES,منزل الحبيب,MANZE EL HABIB,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
14,1259602,506517.0,24,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,77988,25996.0,1,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الخدمات,SERVICE,جويلية,juill.,2018,SQL Results
3,576000,175287.0,21,بنزرت,BIZERTE,سجنان,SAJNEN,الصيد البحري,PECHE,جويلية,juill.,2018,SQL Results
6,598497,317011.0,6,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
4,467000,233686.0,4,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
3,220000,98173.0,3,المهدية,MAHDIA,هبيرة,HBIRA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,752000,112406.0,4,سوسة,SOUSSE,هرقلة,HIRGLA,تربية الأحياء المائية,AQUACULTURE,سبتمبر,sept.,2018,SQL Results
1,53000,17198.6666666667,1,القيروان,KAIROUAN,حفوز,HAFOUZ,الخدمات,SERVICE,أوت,août,2018,SQL Results
5,230900,84693.0,5,تطاوين,TATAWINE,تطاوين الشما لية,TATAWIN NORD,الخدمات,SERVICE,ماي,mai,2018,SQL Results
6,542002,159036.666666667,6,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,التحويل الأولي,PREMIERE TRANSFORMATION,جوان,juin,2018,SQL Results
3,234000,62685.0,3,القيروان,KAIROUAN,عين جلولة,AIN JALOULA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,66000,36083.0,1,القيروان,KAIROUAN,العلا,AL ALAA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
3,185000,20265.0,3,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,ماي,mai,2018,SQL Results
3,603661,234059.0,4,قابس,GABES,المطوية,EL METWEYA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
4,308000,165831.0,4,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
2,126647,52660.0,2,الكاف,KEF,السرس,SERS,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
5,437895,157003.0,3,توزر,TOZEUR,توزر,TOZEUR,الفلاحي,AGRICULTURE,جوان,juin,2018,SQL Results
5,583062,206645.0,5,زغوان,ZAGHOUANE,بئر مشارقة,BIR MCHARGA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
3,350305,93260.0,10,مدنين,MEDENINE,حومة السوق,HOUMMET SOUK,الصيد البحري,PECHE,سبتمبر,sept.,2018,SQL Results
1,128000,42526.0,2,قفصة,GAFSA,سيدي بوبكر,,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,46485,15495.0,1,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,أكتوبر,oct.,2018,SQL Results
1,35000,8085.0,0,سوسة,SOUSSE,هرقلة,HIRGLA,الصيد البحري,PECHE,سبتمبر,sept.,2018,SQL Results
1,756000,379313.0,6,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,نوفمبر,nov.,2018,SQL Results
2,84000,35252.0,2,القيروان,KAIROUAN,الوسلاتية,WESLATIYA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,54500,13709.0,1,المنستير,MOUNASTIR,طبلبة,TBOLBA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
3,269154,108215.0,3,قابس,GABES,مارث,MARETH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
7,827778,367108.0,10,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
2,177000,48963.0,4,المنستير,MOUNASTIR,المنستير,MOUNASTIR,الصيد البحري,PECHE,سبتمبر,sept.,2018,SQL Results
23,1997728,920495.0,32,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
14,1273746,566867.0,17,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
6,2787597,412587.0,22,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
5,500930,180619.0,6,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,421000,104249.0,3,سليانة,SILIANA,مكثر,MAKTHER,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,68000,21015.0,1,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
3,1120685,288549.0,6,نابل,NABEUL,بني خيار,BENI KHYAR,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,227642,72413.3333333333,2,توزر,TOZEUR,دقاش,DGECH,الخدمات,SERVICE,نوفمبر,nov.,2017,SQL Results
3,288995,164583.0,3,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
1,39336,23601.0,1,مدنين,MEDENINE,أجيم,AJIM,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
2,141038,47012.6666666667,2,قفصة,GAFSA,سيدي عيش,SIDI ICH,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
5,2365366,832945.0,25,باجة,BEJA,تبرسق,TBORSOK,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
2,164907,86329.0,2,سليانة,SILIANA,مكثر,MAKTHER,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,55000,17267.0,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,ديسمبر,déc.,2017,SQL Results
3,373336,171618.0,3,سليانة,SILIANA,سليانة الشما لية,SILIANA NORD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
1,91750,27525.0,1,سليانة,SILIANA,سيدي بورويس,SIDI BOURWIS,الفلاحي,AGRICULTURE,ديسمبر,déc.,2017,SQL Results
4,244000,26740.0,4,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,41424,13577.0,1,القصرين,KASSERINE,القصرين الشما لية,KASSERIN NORD,الخدمات,SERVICE,أفريل,avr.,2018,SQL Results
1,87000,25164.0,1,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الخدمات,SERVICE,مارس,mars,2018,SQL Results
7,465643,200775.0,7,باجة,BEJA,تستور,TASTOUR,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
4,368144,156157.0,5,سليانة,SILIANA,الروحية,ROUHIYA,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,156065,49780.0,6,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,أفريل,avr.,2018,SQL Results
4,722000,214182.333333333,11,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,مارس,mars,2018,SQL Results
2,144000,46577.0,2,القيروان,KAIROUAN,العلا,AL ALAA,الخدمات,SERVICE,فيفري,févr.,2018,SQL Results
1,180000,72027.0,2,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
8,791922,343929.0,15,قفصة,GAFSA,السند,ESNAD,الفلاحي,AGRICULTURE,مارس,mars,2018,SQL Results
1,41000,13666.6666666667,1,القصرين,KASSERINE,فريانة,FERYANA,الخدمات,SERVICE,جوان,juin,2018,SQL Results
2,201059,110120.0,2,قبلي,KEBELLI,قبلي الشما لية,KEBELLI NORD,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
3,188000,100287.666666667,3,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,جويلية,juill.,2018,SQL Results
1,144587,44088.0,1,نابل,NABEUL,نابل,NABEUL,الفلاحي,AGRICULTURE,ماي,mai,2018,SQL Results
1,82376,27458.6666666667,1,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الخدمات,SERVICE,جوان,juin,2018,SQL Results
1,1223000,369839.0,10,الكاف,KEF,نبر,NEBR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2018,SQL Results
1,48500,11935.0,0,المنستير,MOUNASTIR,المكنين,MEKNIN,الخدمات,SERVICE,سبتمبر,sept.,2018,SQL Results
1,1704000,518753.0,7,المهدية,MAHDIA,المهدية,MAHDIA,التحويل الأولي,PREMIERE TRANSFORMATION,نوفمبر,nov.,2018,SQL Results
3,163037,63730.0,2,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,60400,29920.0,1,تطاوين,TATAWINE,البئر الأحمر,BIR LAHMER,الفلاحي,AGRICULTURE,سبتمبر,sept.,2018,SQL Results
1,121878,29655.0,1,منــوبة,MANOUBA,الجديدة,ALJADIDA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2018,SQL Results
1,113000,50208.0,1,القيروان,KAIROUAN,سيدي علي نصرالله,SIDI ALI NASR ALLAH,الفلاحي,AGRICULTURE,أكتوبر,oct.,2017,SQL Results
