code,produits,annee_1999,annee_2000,annee_2001,annee_2002,annee_2003,annee_2004,annee_2005,annee_2006,annee_2007,annee_2008,annee_2009,annee_2010,annee_2011,annee_2012,annee_2013,annee_2014,annee_2015,annee_2016,annee_2017,feuille
190120,"Mélanges et pâtes pour la préparation des produits de la boulangerie,de la pâtisserie ou de la ou de biscuiterie du n?19.05*",27515,16872,23008,53048,27422,78531,105560,175638,49604,157566,170072,125170,179748,195749,222492,255742,562949,529012,2033324,Feuil1
190190,"Autres mélange et pâtes pour la préparation des produits de la boulangie,de la pâtisserie du n° 19.05",338368,698535,423172,231568,354439,318999,1337943,4511114,3394350,3530224,3168972,3035860,2870354,4368691,5032535,7408990,5526340,3562831,3226171,Feuil1
190211,Pâtes alimentaires même cuits ou farcies ou bien autrement prépares;contenant des oeufs,804,468,14764,14275,0,24507,435,6396,0,43501,36058,31861,18463,25051,34581,120839,74674,35323,74302,Feuil1
190219,Autres mélanges et pâte alimentaires non cuits ni farcies autrement préparées,16954,49720,20920,19251,13590,27557,52866,79936,121474,164018,253853,312094,537094,601356,872983,1150244,1531818,2569062,2384278,Feuil1
190220,Pâtes alimentaires farcies(même cuites ou autrement préparées)*,12847,139,6342,0,22865,0,40962,77630,73172,63067,130292,80277,66844,72401,51908,82812,132,22289,76538,Feuil1
190230,Autres pâtes alimentaires*,0,3686,703,1325,33018,6640,37389,1671,14783,83466,104469,82460,1097344,1935,51134,440793,23995,32383,330339,Feuil1
190240,Couscous*,3252,0,0,0,11901,1286,0,0,31180,0,331992,2075,2086,3564,25128,22765,350293,24944,20321,Feuil1
190300,"Tapioca et ses succédanés prépares a partir de fécules,sous forme de flocons,grumeaux,grains,perles,criblures ou forme similaires*",32476,0,30787,19163,13698,0,10865,1947,0,0,0,0,0,0,0,0,0,772,0,Feuil1
190410,"Produits a base de céréales obtenus par soufflage ou grillage(corn flakes"",céréales(autres que le mais)en grain ou sous forme de flocons ou d'autres g",270527,226121,159730,137627,170435,332518,549561,963298,1267885,1429319,2450731,2169687,1887385,2715012,2879613,2808121,2065458,2451767,4211260,Feuil1
190420,Préparations alimentaires obtenues a partir de flocons de céréales non grilles ou de meanges de flocons de céréales non grilles *,89985,21205,101590,68218,58060,102601,223551,209587,181891,253513,269638,216562,212636,116296,134208,243934,262342,270114,450356,Feuil1
190430,Bulgur de ble*,0,0,0,0,0,618,2000,0,0,0,0,52737,24306,95085,71648,264803,311765,293628,345866,Feuil1
190490,Autres produits a base de céréales obtenus par soufflage ou grillage précuites ou autrement préparées non dénommées ni comprises ailleurs*,548863,1327708,997807,330156,150204,38672,201,12499,16681,5506,49378,12936,30187,9982,58575,37008,20578,167251,62312,Feuil1
190510,"Produits de boulangerie de la pâtisserie ou biscuiterie;pain croustillant dit ""knackebort""",0,0,0,0,0,308,3608,844,3524,8848,0,9854,16235,0,0,0,0,0,181,Feuil1
190520,Autres draps de lit et articles similaires a usage chirurgical médical ou hygiénique conditionnes pour la vente au détail en papier ouate de cellulose,5090,7349,13982,3707,0,309,0,0,133,0,90721,73920,87386,0,8337,6247,8330,2642,0,Feuil1
190530,Biscuits additionnés d'édulcorants; gaufres et gaufrettes,795381,947201,1460813,357122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
190531,"Biscuits additionnes d'édulcorant,gaufres et gaufrettes biscuits additionnes d édulcorants *",0,0,0,283594,600784,730446,1052086,1731928,1739035,1610191,369845,1342032,1834175,2160327,1868453,4338781,3597614,5250457,4537992,Feuil1
190532,"Biscuits additionnes d'édulcorant,gaufres et gaufrettes gaufres et gaufrettes *",0,0,0,244692,169226,188489,86778,81220,101041,100509,108387,108557,758697,1375625,610302,574764,373005,710010,1266716,Feuil1
190540,"Biscottes,pain grille et produits similaires grilles*",22954,30782,65319,41330,5820,10080,6775,40678,1476,6209,5032,11603,287,44848,27631,15271,9053,7428,27952,Feuil1
190590,"Autres produits de la boulangerie,de la pâtisserie ou de la biscuiterie,même additionnes de cacao;hosties;cachets vides des types utilises pour medicam",2810484,2423045,3104974,1654065,808796,807921,639428,427728,724113,1054043,4614095,2014812,2212079,2575380,2754714,4262642,4623470,4519070,5558472,Feuil1
200110,"Légumes,fruits et autres parties comestibles de plantes,prépares ou conserves au vinaigre ou a l'acide acétique:concombres et cornichons*",103192,65064,24235,97020,38609,101084,100533,97507,75682,58105,102366,48149,37041,84592,79759,78226,109565,29464,74600,Feuil1
200120,"Légumes,fruits et autres parties comestibles de plantes prépares ou conserves au vinaigre ou l'acide acétique:oignons *",805,0,65,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
200190,"Autres légumes,fruits et autres parties comestibles de plantes prépares ou conserves au vinaigre ou a l'acide acétique:concombres et cornichons *",2760,55864,10168,14128,52925,36538,108931,65222,116220,146035,222945,19471,79317,121587,197077,112813,432669,457297,217664,Feuil1
200210,"Tomates préparées ou conservées autrement qu'au vinaigre ou a l'acide acétique:tomates,entières ou en morceaux*",0,0,0,0,0,30754,0,0,0,0,28056,0,18089,0,10061,45485,9807,6677,14460,Feuil1
200290,Autres tomates prépares ou conservées autrement qu'au vinaigre ou a l'acide acétique,7949414,2127207,1513,0,0,218659,151,64379,9833129,0,0,3171214,272885,0,0,0,130841,225735,262777,Feuil1
200310,"Champignons et truffes,prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique: champignons *",638680,657563,485689,225545,117816,424998,258396,292712,388854,603043,412355,269427,282938,698679,530635,587200,547576,993705,955498,Feuil1
200320,"Champignons et truffes,prépares ou conserves autrement qu'au vinaigre ou a l'acide acétiques:truffes*",0,16082,1740,634,314,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
200390,"Champignons et truffes,prépares ou conserves autrement qu'au vinaigre ou a l'acide acétiques:autres*",0,0,0,326189,351568,484702,338018,235761,205928,806989,214351,270912,349635,1296695,788177,973409,444227,827441,1411775,Feuil1
200410,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,congelés,autres que les produits n° 20.06*",78349,41475,42917,28899,34145,53892,151921,235902,604064,445811,921780,1779984,1856955,2824202,3454911,3503703,3402581,3828160,5253145,Feuil1
200490,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,congelés,autres que les produits du n° 20.06:pommes de terre*",62953,0,18494,6651,1100,79,0,10458,13760,34730,28234,36708,26139,2270,46101,15692,44347,82709,55635,Feuil1
200510,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,non congelés,autres que les produits du n° 20.06*",3831,0,13792,11718,11035,20031,30637,59538,41138,23732,80887,67006,109678,103477,125613,101225,102604,81912,61382,Feuil1
200520,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,non congelés,autres que les produits du n° 20.06: pommes de terre*",286552,526577,771441,541267,722829,698871,601579,724527,819958,1431621,1503532,2192677,3168848,4215025,6081943,5012324,6082425,5844074,6938989,Feuil1
200540,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,non congelés,autres que les produits du n° 20.06*",516619,903651,652932,968967,482171,556975,674344,680282,509319,657591,626113,755307,824156,1057814,1133547,874850,901523,988230,866549,Feuil1
200551,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,non congelés,autres que les produits du n° 20.06:haricots(vigna sp",118779,61403,120762,60848,106302,101520,96437,73896,61252,174716,130891,67477,144395,359207,337535,177050,95654,119479,105410,Feuil1
200559,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,non congèles,autres que les produits du n° 20.06:autres*",221836,122128,86250,94168,88674,124020,157326,157199,187302,296710,139951,224952,262180,316896,231306,330374,321706,356661,339315,Feuil1
200560,"Autres légumes prépares ou conserves autrement qu'au vinaigre ou a l'acide acétique,non congèles,autres que les produits du n° 20.06:asperges*",51070,30979,38135,10882,40930,13171,22815,29752,24089,53207,35054,12264,3425,50566,11030,18418,11057,61125,39862,Feuil1
200570,Olives*,7666,0,3481,284275,29007,448,0,447,41723,168630,44961,98528,151093,305720,593971,412713,855763,681482,3090284,Feuil1
200580,"Mais doux(zea mays var , saccharata)*",305547,169934,290390,159962,280895,218284,280880,161600,277543,424076,520736,494692,558696,885695,1098680,1172624,827102,1101495,1484081,Feuil1
200590,Autres légumes et mélanges de légumes*,142234,157714,58451,40506,96659,59940,193191,90072,37210,0,0,0,0,0,0,0,0,0,0,Feuil1
200591,"Jets de bambou, préparés ou conservés autrement qu''au vinaigre ou à l''acide acétique, non0congelés",0,0,0,0,0,0,0,0,0,2786,0,0,3546,900,13998,0,5811,0,0,Feuil1
200599,"Légumes et mélanges de légumes, préparés ou conservés autrement qu''au vinaigre ou à l''acide acétique, non0congelés (à l''excl. des légumes confits au sucre, des légumes homogénéisés du n° 2005.10, ainsi que des tomates, des champignons, des truffes, de",0,0,0,0,0,0,0,0,113537,506855,511116,644503,514472,879854,522238,771971,882653,551158,1588099,Feuil1
200600,"Légumes,fruits,écorces de fruits et autres parties de plantes,conflits au sucre(égouttes,glaces ou cristallises)",164192,58875,144949,130415,118113,148365,71135,149858,307039,210999,76027,179805,95624,137860,50189,65959,60519,46917,109513,Feuil1
200710,"Confitures,gelées,marmelades,purées et pâtes de fruits,obtenues par cuisson,avec ou sans addition de sucre ou d'autres édulcorant*",53540,84703,136971,213167,130321,315192,229762,398009,150521,92889,168824,146315,313174,336418,602144,405551,398766,258610,375505,Feuil1
200791,"Confitures,gelées,marmelades,purées et pâtes de fruits,obtenues par cuisson,avec ou sans addition de sucre ou d'autres édulcorant:autres;agrumes*",6026,20395,12071,7025,2561,806,62137,161798,191496,396582,501416,632965,498281,101145,166850,77620,125129,59174,49743,Feuil1
200799,"Autres confitures,gelées,marmelades,purées et pâtes de fruits,obtenues par cuisson,avec ou sans addition de sucre ou d'autres édulcorant:agrumes*",497987,437130,426890,1230229,863832,1369249,2028112,1651013,2269485,3120042,3931098,4132673,5737931,6753382,7929413,7448868,6586783,7352366,8406855,Feuil1
200811,"Fruits et autres parties comestibles de plantes,autrement prépares ou conserves,avec ou sans addition de sucre ou d'autres édulcorants ou d'alcool,non",0,1250,3723,0,0,2623,131832,322481,34270,22902,48889,42307,50917,132121,187984,287023,305205,187018,118595,Feuil1
200819,"Fruits et autres parties comestibles de plantes,autrement prépares ou conserves,avec ou sans de sucre ou d'autres édulcorant ou d'alcool:autres,y comri",14582,12752,92746,28172,129464,134053,317475,772098,253211,288659,284231,623228,782159,1140581,1561486,1304900,1112588,1525904,2300732,Feuil1
200820,Fruits et autres parties comestibles de plantes;ananas,238838,282975,110761,283633,63314,231230,183877,170633,149546,249050,256183,123968,198449,796238,403697,297902,191290,247551,559801,Feuil1
200830,Agrumes*,68870,20914,40235,23447,0,14508,41253,31602,0,17724,47218,34298,15581,411066,62857,273504,229832,290770,558971,Feuil1
200840,Poires et autres parties comestibles de plantes*,186784,148420,113880,125348,127581,152720,90549,82374,0,156802,80998,84704,21288,664565,95180,27506,17065,183134,96597,Feuil1
200850,Abricots autrement prépares ou conserves avec addition d'alcool d'une teneur en sucres excédant 13%*,408573,327311,307287,51910,66283,226789,51215,22408,141016,83172,148822,20975,17249,180982,77485,40301,19122,32973,11632,Feuil1
200860,Fruits et autres parties comestibles de plantes;cerises,282504,162188,111409,15563,69768,2235,15816,2213,4392,6361,4979,0,0,8187,10947,4714,9526,14672,19380,Feuil1
200870,Pêches autrement préparées ou conservées avec addition d'alcool d'une teneur en sucres excédant 13% en poids*,312842,212642,196666,87029,38598,86586,85423,27850,24355,69864,27674,21464,11010,355973,156144,60686,38339,69461,59957,Feuil1
200880,Fraises et autres parties comestibles de plantes*,583763,1066933,675118,246050,99668,130791,284278,247588,49455,698,0,5785,20597,664044,494611,458981,187796,559937,1157160,Feuil1
200891,Fruits et autres parties comestibles;coeurs de palmiers,9289,6698,6313,8493,5567,6569,9003,3869,43458,34039,27711,28449,6105,17388,4453,8984,0,5057,17551,Feuil1
200892,Mélanges de fruits et autres parties comestibles de plantes*,220142,474499,288534,136772,53702,25431,47406,90652,129096,20930,35148,33640,66024,68551,0,0,0,0,0,Feuil1
200893,"Fruit; canneberges (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis0idaea), préparé ou conservé, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4310,Feuil1
200897,Autres mélanges de fruits y compris les mélanges à l'exception de ceux n°2008.19,0,0,0,0,0,0,0,0,0,0,0,0,0,110361,565814,744396,1110433,1557675,2269292,Feuil1
200899,Autres fruits et autres parties comestibles de plantes autrement prépares ou conserves avec ou sans addition de sucre ou d'autres édulcorants ou d'alc,581264,559573,515234,289806,142341,77201,158197,276795,66597,144777,213668,362720,262280,414768,609990,408574,448425,629386,1686700,Feuil1
200911,"Jus de fruit(y compris les moûts de raisin)ou de légumes,non fermentes,sans addition d'alcool,avec ou sans addition de sucre ou d'autres édulcorant:ju",8439,7749,913844,907847,173456,6951,195415,377832,768844,797948,342977,1145466,1245104,2921880,2728233,789382,455883,467102,488536,Feuil1
200912,"Jus de fruit(y compris les moûts de raisin)ou de légumes,non fermentes,sans addition d'alcool,avec ou sans addition de sucre ou d'autres édulcorant: j",0,0,0,19657,15632,34393,4579,2326,189322,50004,14352,28222,62802,102455,52033,192156,96530,107557,58392,Feuil1
200919,"Autres jus de fruits(y compris les moûts de raisin)ou de légumes,non fermentes,sans addition d'alcool,avec ou sans addition de sucre:autres*",819627,1098820,1083707,1695206,2332782,2571238,2556940,2521178,3980386,4373327,2315611,3100082,4764425,4785483,5198030,4490276,4521797,3218675,4108301,Feuil1
200920,Jus de pampemousse ou de pomelo,16321,15281,10398,4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
200921,Jus de pamplemousse ou de pomelo*,0,0,0,0,9887,2694,0,0,851,2641,0,3717,15273,10810,12701,5993,7933,8306,9804,Feuil1
200929,Autres jus de pamplemousse ou de pomelo*,0,0,0,9293,0,1668,9066,2241,1483,58488,50438,52669,68779,36403,1425,4982,14185,3560,0,Feuil1
200930,Jus de tout autre agrume,5598,2536,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
200931,"Jus de fruits et autres parties comestibles, jus de tout autres argume*",0,0,0,0,0,486,0,0,19179,13455,14459,64895,36717,107308,116215,46942,98227,59830,75110,Feuil1
200939,"Autres jus de fruits et autres parties comestibles, jus de tout autres argume*",0,0,0,0,600,20392,37919,54593,128956,61519,262581,200618,231773,306809,309270,220013,413872,187859,424592,Feuil1
200940,Jus d'ananas,89170,288022,832790,45088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
200941,"Jus de fruits,jus d'ananas*",0,0,0,79575,7735,4062,11341,7337,12706,9188,3835,18018,45146,84743,46778,82568,45301,16029,26983,Feuil1
200949,"Autres jus de fruits,jus d'ananas*",0,0,0,409247,313808,474556,513475,503108,262117,443394,399374,604605,292753,526292,369004,155289,12400,68021,141790,Feuil1
200950,"Jus de fruits, jus de tomates*",14934,6456,13567,3980,7413,17039,1431,14801,15992,2944,8535,16478,66135,9736,11211,16058,1380,1427,3796,Feuil1
200960,Jus de raisin,20816,19923,82380,94218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
200961,Jus de raisins (y compris les moûts de raisins)*,0,0,0,0,587,67415,2801,0,0,952,303,1839,18004,16192,1782,36341,67532,48419,52174,Feuil1
200969,Autres jus de raisins (y compris les moûts de raisins)*,0,0,0,7971,61222,251614,274395,110916,105873,114502,116679,129041,165423,217828,247148,175051,85432,181044,179017,Feuil1
200970,Jus de pomme,42808,218669,145723,22925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
200971,"Jus de fruits,jus de pommes*",0,0,0,12233,16330,9920,41243,35760,43920,11589,5941,31055,60183,73047,36846,51836,51139,161314,48877,Feuil1
200979,"Autres jus de fruits,jus de pommes*",0,0,0,72536,213677,257343,202971,331942,459799,469598,521602,511306,1349686,1344198,1399396,1726433,1311803,1065848,784118,Feuil1
200980,Jus de tout autres fruit ou légume*,244957,162716,146378,549666,515567,260975,329317,814052,1367199,1507438,1274221,1731031,1909888,644379,0,0,0,0,0,Feuil1
200981,Jus d’airelle rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,73868,0,Feuil1
200989,Autres jus de tout autre fruit ou légume,0,0,0,0,0,0,0,0,0,0,0,0,0,1774319,1612710,2316270,2841565,1486065,2102487,Feuil1
200990,"Jus de fruits, mélange de jus*",136170,331631,166611,124610,129387,218356,587781,422625,828919,626884,455462,712291,851804,1257975,1366137,1479479,1441570,1840935,6988361,Feuil1
210111,"Mort extrait,essence et concentres de café et préparations a base de ces extraits,essences ou concentres ou a base de café*",4200645,4467862,4539447,4502817,5670869,6375490,6245444,8706477,13581695,12380950,17355511,16571481,19536623,26087106,25123172,24370541,26247421,32529968,34430840,Feuil1
210112,"Préparation a base d'extraits,d'essence ou de concentres ou a base de café*",208753,260783,272139,284258,314034,455882,309120,492626,258814,206007,355826,359921,436742,385742,714037,953797,730014,267177,920307,Feuil1
210120,"Extrait,essences,et concentres de thé ou de mate et préparations a base de ces extraits,essences ou concentres ou a base de thé ou de mate *",526,562,8296,7581,8598,8378,22965,25168,28658,4366,6086,16942,3442,27404,15335,14679,16603,146955,185351,Feuil1
210130,"Café et leurs extraits,essences et concentres*",73652,102031,214564,221575,133480,158602,145949,187228,167857,345366,206567,282190,361982,345478,457222,324461,684362,865010,1127208,Feuil1
210210,Levures(vivantes ou mortes);autres micro0organismes monocellulaires morts (a l'exclusion des vaccins du n°(30.02);poudres a lever préparées:levures vi,1145283,32336,3274102,1201416,2559562,1767847,2187916,1871312,2171227,4532629,3976672,3768434,2811201,4065551,3239771,3436683,5028271,5743508,6524459,Feuil1
210220,Levures mortes;autres micro0organismes monocellulaires morts*,2649,1104,465,16291,31826,39379,34923,93719,36360,51119,55422,62058,76763,36651,67290,84728,51214,125539,303298,Feuil1
210230,Poudres a lever préparées *,0,7298,0,0,3,0,0,0,18301,0,865,217433,34110,41395,49899,5284,0,200,211,Feuil1
210310,Sauce de soja *,44719,117828,4295,17229,5651,14666,5278,3607,15321,19430,14151,7316,21873,11298,26271,17548,46130,48805,106237,Feuil1
210320,"""tomato0ketchup""et autres sauces tomates*",204640,231884,269308,246701,146255,414909,316663,336876,293290,467644,275231,377038,325959,497720,448710,377157,521760,430480,704697,Feuil1
210330,Farine de moutarde et moutarde préparée*,120201,106492,163588,129130,111185,202342,201383,251361,324712,424668,322795,434058,405981,591074,722799,548126,692267,783168,733454,Feuil1
210390,"Autres préparations pour sauces et sauces préparées;condiments et assaisonnement,composes;farine de moutarde et moutarde préparée*",341500,414102,666319,728540,844136,1072349,1585711,1433005,2168037,3203836,2431967,3764219,4031369,5901374,5695507,7331125,6516469,8253332,10606604,Feuil1
210410,"Préparations pour soupes,potages ou bouillons;soupes,potages ou bouillons prépares;préparations alimentaires composites homogénéisées0*",102142,47503,2233,147,747,7293,117294,12393,116142,141057,119628,430085,673150,707190,383593,627658,328829,571671,578256,Feuil1
210420,Préparations alimentaires composites homogénéisées*,1947,4787,531,6261,1962,3026,8266,2614,7701,0,31364,109089,95453,134980,99851,112825,37778,96937,247283,Feuil1
210500,"Glaces de consommation,même contenant du cacao*",224287,173959,262996,159603,249563,313545,407237,338153,620983,262222,904514,892339,867920,2233780,2099731,2657316,9565039,8282724,6698263,Feuil1
210610,Préparations alimentaires non dénommées ni comprises ailleurs*,36008,22895,17043,42718,62078,34568,78413,221997,350456,399275,335351,185063,262220,363161,236141,500721,180076,415318,368450,Feuil1
210690,Autres concentras de protéines et substances protéiques texturées*,20528194,18800702,29683639,32032783,25383937,25974359,26685245,33970839,35015525,39514679,45159674,52822733,54862701,70154034,83168789,79518091,90931971,81502379,95162346,Feuil1
220110,Eaux minérales et eaux gazéifiées*,13712,11210,12,200,3547,7575,40329,34461,45991,55507,42662,36003,91226,16526,15695,6652,8999,6875,57557,Feuil1
220190,"Autres eaux,y compris les eaux minérales naturelles ou artificielles et les eaux gazéifiées,non additionnées de sucre ou d'autres édulcorants ni arom",0,1689,1958,0,750,8,6387,9046,7939,6379,33696,6169,9800,432,12054,28481,18982,35807,13529,Feuil1
220210,"Eaux,y compris les eaux minérales et les eaux gazéifiées,additionnées de sucre ou d'autres édulcorants ou aromatisées,et autres boissons non alcooliques",8264,52752,98785,49930,26991,495,236581,132056,14403,24566,75214,126912,753335,335726,566314,391796,2450750,3165121,2330936,Feuil1
220290,"Autres y compris les eaux minérales et les eaux gazéifiées,addtitionnées de sucre ou d'autres édulcorants ou aromatisées,et autre boissons non alcoolé",306112,217509,483892,373365,559048,1370124,1673382,1599381,1713177,1914247,2204221,2604697,3959703,7088336,10151403,9311964,8153405,8871291,3004581,Feuil1
220299,Boissons non alcoolisées,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6520102,Feuil1
220300,Bières de malt*,203694,245421,265716,318246,523553,691340,401622,524111,295067,458493,232600,297466,238436,257840,49052,30994,273168,223594,232283,Feuil1
220410,"Vin de raisin frais,y compris les vins enrechis en alcool ;mouts de raisins autres que ceux du n° 20.09:vin mousseux*",139923,281315,286419,366409,906094,369507,395850,345162,491178,646594,601484,1072997,306959,944452,893001,1524351,1233882,1879971,2031275,Feuil1
220421,"Vin de raisin frais,y compris les vins enrechis en alcool,moûts de raisins autres que ceux du n° 20.09:en récipient d'une contenance n'excédant pas 2l",92719,68761,58407,50264,65024,196638,232684,234651,169241,133306,110797,906739,2206483,1091076,933971,954830,1761650,1386470,2156915,Feuil1
220429,"Autres vin de raisin frais,y compris les vins enrechis en alcool,moûts de raisin autres que ceux du n° 20.09*",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
220510,Vermouths et autres vins de raisins frais prépares a l'aide de plantes ou de substances aromatiques:en récipients d'une contenance n'excédant pas 2l*,83559,92480,65773,73362,43204,125367,81764,55425,38774,66179,116913,15503,26884,70570,0,169636,55899,282867,180800,Feuil1
220590,Autres vermouths et autres vins de raisins frais préparés a l'aide de plantes ou de substances aromatiques*,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,2448,0,0,0,Feuil1
220600,"Autres boissons fermentées(cidre,poire,hydromel,)mélange de boisson fermentées et mélange fermentées et de boisson alcooliques,non dénommées ni compris",138,0,0,0,0,0,951,4414,88,0,19617,0,571,2066,0,0,14723,0,38118,Feuil1
220710,Alcool éthylique non dénature d'un titre alcoométrique volumique de 80%vol ou plus;alcool ethylique et eaux de vie dénatures de tous titres:alcool eth,13225,11709,21546,1825751,1727899,3022338,3816557,3239165,5846441,4421764,4519558,4126506,5939165,7663235,5873599,4790815,6332540,4854856,9930084,Feuil1
220720,Alcool éthylique et eaux de vie dénatures de tous titres*,2365631,1630716,4795696,506485,261165,231370,229518,387168,25515,138044,248582,273224,268311,182012,333602,195831,219069,291686,291123,Feuil1
220820,"Alcool stylique non dénature d'un titre alcoométrique volumique de moins de 80% vol;eaux de vie,liqueurs et autres et boissons spiritueuses:eaux de",44780,65497,57635,1213941,872068,52677,6254,14789,15664,3506,26357,62960,165226,367953,347180,642395,247403,528146,589109,Feuil1
220830,Whiskies*,2826234,3260088,3660011,6571477,7232542,2827430,3735771,2424937,2956919,2194743,2170509,2913150,1714001,2292954,2387804,4086977,5625499,10124585,12496268,Feuil1
220840,Rhum et tafia*,6723,9850,7949,5111,1099,15138,1126,8021,0,2847,16249,46658,122651,154271,223242,423162,163314,404383,585895,Feuil1
220850,Gin et genièvre*,304588,488932,207769,324361,238157,581789,265684,269322,369462,272819,229882,94208,155507,223698,207023,346336,322291,840347,1380187,Feuil1
220860,Vodka,35072,65168,103581,137200,340611,350164,735557,848492,1376446,1551000,1529129,1332002,1313576,2217045,1443496,2806094,3509164,9255093,12398703,Feuil1
220870,Liqueurs,244759,313574,762242,709948,1217244,747376,769211,436319,515555,514945,398959,558812,563309,936718,895657,1403701,1097682,2344100,2554937,Feuil1
220890,Autres alcool éthylique non dénatures d'un titre alcoométriques volumique,7804,23802,10848,8842,67825,4997,305,3262,274310,155856,30865,209381,309993,263426,103915,203485,159523,839648,1009199,Feuil1
220900,Vinaigres comestibles et succédanés de vinaigre comestibles obtenus a partir d'acide acétique*,283,15,20238,563,3993,2402,8054,14454,31362,50469,46135,125459,72578,158667,115959,135501,273027,349134,688101,Feuil1
230110,"Farine,poudre et agglomères sous forme de pellets ,de viande,d'abats ,de poissons ou de crustacés,de mollusques ou d'autres invertébrés aquatiques i",0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
230120,"Farines,poudres et agglomères sous forme de pellets,de poissons ou de crustacés,de mollusques ou d'autres invertébrés aquatiques*",35808,11470,0,0,0,0,0,120,24709,9072,16202,7584,20393,217216,1358836,4327431,4217513,9619435,7849364,Feuil1
230210,"Sons,remoulages et autres résidus,même agglomérés sous forme de pellets, du criblage,de la mouture ou d'autres",6229,6224,7561,9387,0,3007,797,0,1217,0,7396,15591,0,0,1714,771,0,0,2665,Feuil1
230220,Farine poudre et agglomères sous forme de pellets de viandes de poissons ou crustacés de mollusques;riz,0,0,0,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Feuil1
230230,Farine poudre et agglomères sous forme de viande;de forment,2067902,5349553,12384013,14147469,3240566,4152893,10933590,10079118,5825093,9080960,10677602,28677652,16450032,22788631,21710792,24872398,25950914,36493794,29262686,Feuil1
230240,Sons remoulages et autres résidus même agglomères sous forme de pellets;d'autre céréales*,126,304,368,0,0,0,485652,569032,0,923,2237,6490,6271,17647,17055,35240,24884,18572,120183,Feuil1
230250,Sons remoulages et autres résidus même agglomères sous forme de pellets;de légumineuses*,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,Feuil1
230310,"Résidus d'amidonnerie et résidus similaires,pulpes de betteraves,bagasses de cannes a sucre et autres déchets de sucrerie,drèches et déchets de brasse",1577,0,0,0,293,0,1689003,2697107,2492383,0,531760,0,1392,0,1198405,804460,2130929,2089585,1467028,Feuil1
230320,"Pulpes de betteraves,bagasses de cannes a sucre et autres déchets de sucrerie*",0,0,0,0,0,0,0,0,0,124,0,0,0,17356,38044,105745,1124072,11134,3007484,Feuil1
230330,Déchets et déchets de brasserie ou de distillerie*,0,0,0,0,0,0,0,1334,0,1705687,0,4049574,0,6453926,0,0,2139668,6713891,4721072,Feuil1
230400,"Tourteaux et autres résidus solides,même broyés ou agglomères sous forme de pellets,de l'extraction de l'huile de soja*",49708760,74027880,82463439,100772684,79734267,157243154,91297205,76970365,103090232,148803122,110833720,45646673,20771870,125198116,91315804,134822657,127017657,129836350,78058177,Feuil1
230500,"Tourteaux et autres résidus solides,même broyés ou agglomères sous forme de pellets,de l'extraction de l'huile d'arachide*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,Feuil1
230630,"Tourteaux et autres résidus solides,même broyés ou agglomères sous forme de pellets:de tournesol*",619924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741508,3050753,Feuil1
230641,Tourteaux et autres résidus solides de navettes ou de colza a faibles teneur en acide érucique*,0,0,0,0,0,0,0,0,0,12850,0,0,0,0,0,0,0,0,0,Feuil1
230690,"Autres tourteaux et autres résidus solides,même broyés ou agglomères sous forme de pellets,de l'extraction de graisses ou huiles végétales,autres que",0,0,0,0,0,0,0,182935,0,0,0,1078,0,0,0,91477,77889,0,0,Feuil1
