nbr_projets,inv_approuve,prime_approuvee,nbr_emploi,gouv_ar,gouv_fr,delegation_ar,delegation_fr,secteur_act_ar,secteur_act_ar_1,mois_ar,mois_fr,annee_doa,feuille
3,259640,46567,4,القيروان,KAIROUAN,حفوز,HAFOUZ,الفلاحي,AGRICULTURE,فيفري,févr.,2017,SQL Results
2,93600,23550,1,مدنين,MEDENINE,مدنين الشما لية,MEDNI NORD,الفلاحي,AGRICULTURE,فيفري,févr.,2017,SQL Results
2,128000,7279,2,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,مارس,mars,2017,SQL Results
2,431000,90181,4,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,مارس,mars,2017,SQL Results
2,90000,6222,2,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الخدمات,SERVICE,مارس,mars,2017,SQL Results
1,31796,1855,1,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الخدمات,SERVICE,أكتوبر,oct.,2010,SQL Results
2,200745,28085,3,منــوبة,MANOUBA,طبربة,TOUBOURBA,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
1,53500,13376,1,بنزرت,BIZERTE,العا لية,ELALIYA,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
1,50525,12632,1,بنزرت,BIZERTE,منزل جميل,MANZEL JMIL,الفلاحي,AGRICULTURE,ديسمبر,déc.,2010,SQL Results
3,1949462,131159,18,صفاقس,SFAXE,صفاقس المدينة,SFAXE MEDINA,الصيد البحري,PECHE,ماي,mai,2011,SQL Results
2,244000,39092,3,المهدية,MAHDIA,الشابة,CHEBBA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2010,SQL Results
1,700000,84477,4,نابل,NABEUL,بوعرقوب,BOU ARGOUB,الفلاحي,AGRICULTURE,سبتمبر,sept.,2010,SQL Results
3,165300,22866,3,الكاف,KEF,نبر,NEBR,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
3,232374,55795,5,تطاوين,TATAWINE,رمادة,REMEDA,الفلاحي,AGRICULTURE,أفريل,avr.,2011,SQL Results
4,407891,83379,5,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,ماي,mai,2011,SQL Results
3,731846,47250,12,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الشرقية,SIDI BOUZID EST,الخدمات,SERVICE,سبتمبر,sept.,2010,SQL Results
2,144000,19185,5,المهدية,MAHDIA,شربان,CHERBEN,الخدمات,SERVICE,أكتوبر,oct.,2010,SQL Results
3,341000,64927,5,المهدية,MAHDIA,قصور الساف,KSOUR ESSEF,الفلاحي,AGRICULTURE,أكتوبر,oct.,2010,SQL Results
1,5900000,207139,30,المهدية,MAHDIA,المهدية,MAHDIA,تربية الأحياء المائية,AQUACULTURE,ديسمبر,déc.,2010,SQL Results
1,96000,24000,5,مدنين,MEDENINE,بن قردان,BEN GERDAN,الصيد البحري,PECHE,جويلية,juill.,2011,SQL Results
6,355500,57551,9,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2010,SQL Results
3,333207,33539,4,قفصة,GAFSA,القصر,EL KSSAR,الفلاحي,AGRICULTURE,ديسمبر,déc.,2010,SQL Results
3,213947,34994,3,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,مارس,mars,2011,SQL Results
1,36000,12000,1,صفاقس,SFAXE,جبنيانة,JEBINYANA,الخدمات,SERVICE,مارس,mars,2011,SQL Results
3,80500,5565,3,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الخدمات,SERVICE,أكتوبر,oct.,2010,SQL Results
2,100585,18975,4,القصرين,KASSERINE,فريانة,FERYANA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2010,SQL Results
3,39100,15239,3,سيدي بوزيد,SIDI BOUZIDE,سوق الجديد,SOUK EJDID,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
1,156135,36478,2,قابس,GABES,مارث,MARETH,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
1,28000,5881,1,قفصة,GAFSA,السند,ESNAD,الخدمات,SERVICE,أفريل,avr.,2010,SQL Results
11,895151,199243,17,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,أفريل,avr.,2011,SQL Results
2,4846000,1217500,11,سليانة,SILIANA,كسرى,KESSRA,التحويل الأولي,PREMIERE TRANSFORMATION,ديسمبر,déc.,2010,SQL Results
1,108261,7418,13,نابل,NABEUL,قليبية,KLIBYA,الصيد البحري,PECHE,جوان,juin,2011,SQL Results
3,65727,16936,3,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2010,SQL Results
3,158074,29422,4,زغوان,ZAGHOUANE,زغوان,ZAGOUAN,الفلاحي,AGRICULTURE,مارس,mars,2011,SQL Results
1,104500,22135,2,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,فيفري,févr.,2011,SQL Results
1,156000,28729,3,بنزرت,BIZERTE,منزل جميل,MANZEL JMIL,الفلاحي,AGRICULTURE,جويلية,juill.,2011,SQL Results
1,40124,6019,1,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الخدمات,SERVICE,جويلية,juill.,2011,SQL Results
1,54000,3247,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,ديسمبر,déc.,2010,SQL Results
3,213555,33019,5,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
1,73000,4886,2,المهدية,MAHDIA,السواسي,ESSWASSI,الخدمات,SERVICE,فيفري,févr.,2011,SQL Results
1,149500,21662,1,سوسة,SOUSSE,بوفيشة,BOUFICHA,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
3,230145,16110,3,جندوبة,JENDOUBA,جندوبة الشما لية,JENDOUBA NORD,الخدمات,SERVICE,جوان,juin,2010,SQL Results
1,86367,26137,1,نابل,NABEUL,قربة,KOURBA,الفلاحي,AGRICULTURE,جوان,juin,2010,SQL Results
2,68300,13866,2,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,الخدمات,SERVICE,جويلية,juill.,2010,SQL Results
6,439000,51781,9,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2010,SQL Results
1,8300,3852,1,المنستير,MOUNASTIR,بني حسان,BENI HASSEN,الفلاحي,AGRICULTURE,ماي,mai,2010,SQL Results
1,44900,9550,1,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,نوفمبر,nov.,2010,SQL Results
1,45412,3179,1,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,جوان,juin,2010,SQL Results
2,1200000,72573,11,صفاقس,SFAXE,صفاقس الجنوبية,SFAXE SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2010,SQL Results
4,126470,25191,4,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,الخدمات,SERVICE,فيفري,févr.,2010,SQL Results
3,66700,17788,3,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
1,25000,3250,2,المهدية,MAHDIA,المهدية,MAHDIA,الخدمات,SERVICE,فيفري,févr.,2010,SQL Results
1,79700,7219,1,المنستير,MOUNASTIR,البقا لطة,BKALTA,الخدمات,SERVICE,مارس,mars,2010,SQL Results
3,237464,56099,5,مدنين,MEDENINE,سيدي مخلوف,SID MAKHLOUF,الفلاحي,AGRICULTURE,مارس,mars,2010,SQL Results
1,22414,5234,1,نابل,NABEUL,قرمبا لية,GROUMBELIA,الفلاحي,AGRICULTURE,أفريل,avr.,2011,SQL Results
1,105500,27663,1,بن عروس,BEN AROUSSE,المحمدية,MHAMDIYA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2011,SQL Results
4,237300,39475,5,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
3,63000,12033,4,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
2,83244,20811,2,القصرين,KASSERINE,العيون,EL AYOUN,الفلاحي,AGRICULTURE,جوان,juin,2011,SQL Results
1,7800,1950,1,جندوبة,JENDOUBA,غارالدماء,GAR DIMA,الفلاحي,AGRICULTURE,أفريل,avr.,2011,SQL Results
1,787000,45777,9,سليانة,SILIANA,العروسة,ALAROUSSA,الفلاحي,AGRICULTURE,جوان,juin,2011,SQL Results
2,16548,6700,2,جندوبة,JENDOUBA,بوسا لم,BOUSALEM,الفلاحي,AGRICULTURE,أفريل,avr.,2011,SQL Results
3,142606,33352,3,القصرين,KASSERINE,تا لة,TELA,الفلاحي,AGRICULTURE,جانفي,janv.,2013,SQL Results
1,10300,1949,1,الكاف,KEF,تاجروين,TAJERWIN,الفلاحي,AGRICULTURE,ماي,mai,2011,SQL Results
5,181700,25050,5,الكاف,KEF,قلعة سنان,KALAT SINAN,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
1,1500,226,0,المنستير,MOUNASTIR,الوردانين,WIRDANIN,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
1,100000,17433,2,المهدية,MAHDIA,أولاد الشامخ,AWLED CHAMEKH,الفلاحي,AGRICULTURE,نوفمبر,nov.,2011,SQL Results
3,245415,44411,4,بنزرت,BIZERTE,أوتيك,UTIK,الفلاحي,AGRICULTURE,مارس,mars,2012,SQL Results
5,237599,34812,5,بنزرت,BIZERTE,الغزالة,GZELA,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
1,32200,7915,1,نابل,NABEUL,دار شعبان الفهري,DAR CHAABEN EL FEHRI,الفلاحي,AGRICULTURE,ديسمبر,déc.,2011,SQL Results
2,117400,8120,2,المنستير,MOUNASTIR,طبلبة,TBOLBA,الخدمات,SERVICE,ديسمبر,déc.,2011,SQL Results
1,49000,3024,1,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الخدمات,SERVICE,أكتوبر,oct.,2011,SQL Results
1,58000,3550,1,القيروان,KAIROUAN,القيروان الشما لية,KAIROUAN NORD,الخدمات,SERVICE,أكتوبر,oct.,2011,SQL Results
2,148800,29700,2,الكاف,KEF,الكاف الغربية,EL KEF OUSET,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
12,390499,67418,14,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,جانفي,janv.,2012,SQL Results
2,82263,20546,3,نابل,NABEUL,بوعرقوب,BOU ARGOUB,الفلاحي,AGRICULTURE,أكتوبر,oct.,2011,SQL Results
2,83923,18775,3,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
1,58000,12776,2,مدنين,MEDENINE,مدنين الجنوبية,MEDNIN SUD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2012,SQL Results
15,1093803,231070,21,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
1,49720,12431,1,سيدي بوزيد,SIDI BOUZIDE,بئر الحفي,BIR HFAY,الفلاحي,AGRICULTURE,أكتوبر,oct.,2012,SQL Results
4,994737,114996,12,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الفلاحي,AGRICULTURE,نوفمبر,nov.,2012,SQL Results
1,138370,23949,2,نابل,NABEUL,بني خلاد,BENI KHALLED,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
3,238120,43024,4,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
1,36500,6819,0,المنستير,MOUNASTIR,صيادة لمطة بوحجر,SAYADAT LAMTA BOUHJAR,الصيد البحري,PECHE,سبتمبر,sept.,2012,SQL Results
1,30600,7650,1,الكاف,KEF,السرس,SERS,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
8,1119190,256274,18,قفصة,GAFSA,قفصة الشما لية,GAFSSA NORD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2012,SQL Results
6,824376,151549,14,تطاوين,TATAWINE,الصمّار,SAMMAR,الفلاحي,AGRICULTURE,مارس,mars,2013,SQL Results
6,328488,65223,10,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,أوت,août,2012,SQL Results
1,50942,3217,1,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الخدمات,SERVICE,سبتمبر,sept.,2012,SQL Results
1,469700,26180,5,منــوبة,MANOUBA,طبربة,TOUBOURBA,الفلاحي,AGRICULTURE,فيفري,févr.,2012,SQL Results
3,131766,41137,3,جندوبة,JENDOUBA,جندوبة,JENDOUBA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
1,39200,4229,1,المنستير,MOUNASTIR,الوردانين,WIRDANIN,الفلاحي,AGRICULTURE,سبتمبر,sept.,2012,SQL Results
1,65872,19916,2,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الفلاحي,AGRICULTURE,أوت,août,2012,SQL Results
2,1704000,37173,10,المنستير,MOUNASTIR,زرمدين,ZMERDIN,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,24000,572,0,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,ماي,mai,2012,SQL Results
14,555616,129054,14,القصرين,KASSERINE,فوسانة,FOUSENA,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
1,53763,13441,1,سيدي بوزيد,SIDI BOUZIDE,المزونة,ELMZOUNA,الخدمات,SERVICE,أفريل,avr.,2012,SQL Results
1,1055000,66822,4,بنزرت,BIZERTE,أوتيك,UTIK,الخدمات,SERVICE,ماي,mai,2012,SQL Results
10,503092,110804,12,القصرين,KASSERINE,سبيطلة,SBITLA,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
3,78767,22010,3,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
4,231242,52740,5,القصرين,KASSERINE,ماجل با لعباس,MAJEL BELABBES,الفلاحي,AGRICULTURE,أفريل,avr.,2012,SQL Results
1,37389,8213,1,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,ماي,mai,2012,SQL Results
9,148000,31958,9,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,جوان,juin,2012,SQL Results
1,9166,1892,1,نابل,NABEUL,الميدة,ELMIDA,الفلاحي,AGRICULTURE,جويلية,juill.,2012,SQL Results
1,32527,7016,1,القصرين,KASSERINE,حاسي الفريد,HASSI ELFRID,الفلاحي,AGRICULTURE,جوان,juin,2012,SQL Results
2,68000,5591,2,بن عروس,BEN AROUSSE,مرناق,MORNAG,الفلاحي,AGRICULTURE,جوان,juin,2013,SQL Results
1,29562,5741,1,جندوبة,JENDOUBA,غارالدماء,GAR DIMA,الفلاحي,AGRICULTURE,أكتوبر,oct.,2013,SQL Results
3,101347,20847,3,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,أفريل,avr.,2013,SQL Results
3,192000,19799,3,المهدية,MAHDIA,الجم,EL JEM,الخدمات,SERVICE,أكتوبر,oct.,2013,SQL Results
2,394000,86937,5,توزر,TOZEUR,دقاش,DGECH,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
2,157796,30716,2,قابس,GABES,قابس الجنوبية,GABES SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
6,337000,72735,7,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,87934,12517,1,توزر,TOZEUR,نفطة,NAFTA,الخدمات,SERVICE,جويلية,juill.,2013,SQL Results
1,10000,750,0,المنستير,MOUNASTIR,المكنين,MEKNIN,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
2,116285,8138,2,بنزرت,BIZERTE,أوتيك,UTIK,الخدمات,SERVICE,فيفري,févr.,2013,SQL Results
4,2511634,360355,8,قفصة,GAFSA,سيدي عيش,SIDI ICH,الفلاحي,AGRICULTURE,ديسمبر,déc.,2012,SQL Results
1,45072,3153,1,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الخدمات,SERVICE,ديسمبر,déc.,2012,SQL Results
1,167000,38558,2,القيروان,KAIROUAN,حاجب العيون,HAJEB LAYOUN,الفلاحي,AGRICULTURE,ماي,mai,2013,SQL Results
1,19849,1389,1,القصرين,KASSERINE,سبيبة,SBIBA,الخدمات,SERVICE,مارس,mars,2013,SQL Results
2,277000,30352,2,المهدية,MAHDIA,السواسي,ESSWASSI,الفلاحي,AGRICULTURE,فيفري,févr.,2014,SQL Results
3,246000,54359,5,بنزرت,BIZERTE,منزل بورقيبة,MANZEL BOURGIBA,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
1,90525,25615,2,قفصة,GAFSA,قفصة الجنوبية,GAFSA SUD,الفلاحي,AGRICULTURE,مارس,mars,2014,SQL Results
1,33000,2310,1,منــوبة,MANOUBA,طبربة,TOUBOURBA,الخدمات,SERVICE,نوفمبر,nov.,2013,SQL Results
6,94000,26777,6,القيروان,KAIROUAN,سيدي عمر بوحجلة,SIDI OMOR BOUHAJLA,الفلاحي,AGRICULTURE,فيفري,févr.,2013,SQL Results
1,57830,8674,1,تطاوين,TATAWINE,تطاوين الجنوبية,TATAWIN SUD,الخدمات,SERVICE,جانفي,janv.,2014,SQL Results
8,363196,60845,10,القصرين,KASSERINE,سبيبة,SBIBA,الفلاحي,AGRICULTURE,فيفري,févr.,2014,SQL Results
1,55000,3745,1,بنزرت,BIZERTE,جومين,JOUMIN,الخدمات,SERVICE,مارس,mars,2014,SQL Results
1,204000,51000,2,بنزرت,BIZERTE,ماطر,MATEUR,الفلاحي,AGRICULTURE,جويلية,juill.,2013,SQL Results
3,215944,45618,4,بنزرت,BIZERTE,بنزرت الجنوبية,BIZETE SUD,الفلاحي,AGRICULTURE,سبتمبر,sept.,2013,SQL Results
1,64345,4504,1,بنزرت,BIZERTE,أوتيك,UTIK,الخدمات,SERVICE,سبتمبر,sept.,2013,SQL Results
1,2400000,109586,7,باجة,BEJA,مجاز الباب,MJEZ ELBEB,الخدمات,SERVICE,ديسمبر,déc.,2013,SQL Results
1,580000,77472,3,قبلي,KEBELLI,سوق الأحد,SOUK LAHAD,الفلاحي,AGRICULTURE,أفريل,avr.,2014,SQL Results
2,112950,22670,2,قبلي,KEBELLI,قبلي الجنوبية,KEBELLI SUD,الخدمات,SERVICE,نوفمبر,nov.,2014,SQL Results
3,216954,44580,3,قبلي,KEBELLI,دوز الشما لية,DOUZ NORD,الخدمات,SERVICE,نوفمبر,nov.,2014,SQL Results
1,1550000,155199,17,زغوان,ZAGHOUANE,زغوان,ZAGOUAN,الفلاحي,AGRICULTURE,أوت,août,2014,SQL Results
5,1006985,236584,15,سيدي بوزيد,SIDI BOUZIDE,الرقاب,ERGAB,الفلاحي,AGRICULTURE,أوت,août,2014,SQL Results
2,282232,37444,5,نابل,NABEUL,تاكلسة,TAKELSSA,الفلاحي,AGRICULTURE,سبتمبر,sept.,2014,SQL Results
1,53000,3430,1,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,سبتمبر,sept.,2014,SQL Results
4,493432,115847,6,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,جويلية,juill.,2014,SQL Results
1,32800,2296,1,القصرين,KASSERINE,فريانة,FERYANA,الخدمات,SERVICE,جانفي,janv.,2015,SQL Results
1,55700,3899,1,الكاف,KEF,تاجروين,TAJERWIN,الخدمات,SERVICE,أكتوبر,oct.,2014,SQL Results
1,33564,6023,7,نابل,NABEUL,الهوارية,HAWARIYA,الصيد البحري,PECHE,أفريل,avr.,2014,SQL Results
1,54209,6942,1,سيدي بوزيد,SIDI BOUZIDE,سبا لة أولاد عسكر,SEBELET AWLED ASKAR,الخدمات,SERVICE,أفريل,avr.,2014,SQL Results
1,42000,5459,1,القصرين,KASSERINE,القصرين الجنوبية,KASSERINE SUD,الخدمات,SERVICE,جويلية,juill.,2014,SQL Results
1,69000,3590,1,القيروان,KAIROUAN,السبيخة,SBIKHA,الخدمات,SERVICE,أكتوبر,oct.,2014,SQL Results
4,231279,36901,4,سيدي بوزيد,SIDI BOUZIDE,سيدي بوزيد الغربية,SIDI BOUZID OUST,الخدمات,SERVICE,ماي,mai,2014,SQL Results
3,474082,103561,6,سيدي بوزيد,SIDI BOUZIDE,سيدي علي بن عون,SIDI ALI BEN OUN,الفلاحي,AGRICULTURE,أكتوبر,oct.,2014,SQL Results
1,57199,4004,1,سيدي بوزيد,SIDI BOUZIDE,أولاد حفوز,AWLED HAFOUZ,الخدمات,SERVICE,أفريل,avr.,2014,SQL Results
3,352950,50569,3,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,ماي,mai,2014,SQL Results
4,496000,112299,8,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الفلاحي,AGRICULTURE,نوفمبر,nov.,2014,SQL Results
1,60000,3325,2,بن عروس,BEN AROUSSE,مرناق,MORNAG,الخدمات,SERVICE,مارس,mars,2015,SQL Results
1,48132,2800,1,سيدي بوزيد,SIDI BOUZIDE,جلمة,JELMA,الخدمات,SERVICE,سبتمبر,sept.,2014,SQL Results
2,121300,30325,2,الكاف,KEF,نبر,NEBR,الفلاحي,AGRICULTURE,مارس,mars,2015,SQL Results
2,133000,8461,2,بنزرت,BIZERTE,منزل بورقيبة,MANZEL BOURGIBA,الخدمات,SERVICE,أفريل,avr.,2015,SQL Results
1,1600000,275671,12,المنستير,MOUNASTIR,المكنين,MEKNIN,التحويل الأولي,PREMIERE TRANSFORMATION,أكتوبر,oct.,2015,SQL Results
4,398000,64534,15,المنستير,MOUNASTIR,طبلبة,TBOLBA,الصيد البحري,PECHE,فيفري,févr.,2015,SQL Results
2,73490,5096,2,صفاقس,SFAXE,منزل شاكر,MANZEL CHAKKER,الخدمات,SERVICE,مارس,mars,2015,SQL Results
4,240000,50267,6,القيروان,KAIROUAN,القيروان الجنوبية,KAIROUAN SUD,الفلاحي,AGRICULTURE,فيفري,févr.,2015,SQL Results
1,26307,4687,1,نابل,NABEUL,قربة,KOURBA,الفلاحي,AGRICULTURE,أفريل,avr.,2015,SQL Results
9,649880,137237,9,قبلي,KEBELLI,الفوار,ELFAWAR,الخدمات,SERVICE,فيفري,févr.,2015,SQL Results
2,74925,5076,2,صفاقس,SFAXE,العامرة,EL AMRA,الخدمات,SERVICE,أفريل,avr.,2015,SQL Results
1,81500,4926,1,بنزرت,BIZERTE,الغزالة,GZELA,الخدمات,SERVICE,جويلية,juill.,2015,SQL Results
1,158287,27850,1,باجة,BEJA,باجة الجنوبية,BEJA SUD,الفلاحي,AGRICULTURE,أكتوبر,oct.,2015,SQL Results
4,201394,45147,5,القصرين,KASSERINE,حاسي الفريد,HASSI ELFRID,الفلاحي,AGRICULTURE,جوان,juin,2015,SQL Results
