date,type,origine,valeur,feuille
2024-01-03,blé dur,"EU (France) Durum, La Pallice",410.0,Sheet1
2024-01-04,blé dur,"EU (France) Durum, La Pallice",411.0,Sheet1
2024-01-05,blé dur,"EU (France) Durum, La Pallice",411.0,Sheet1
2024-01-08,blé dur,"EU (France) Durum, La Pallice",412.0,Sheet1
2024-01-09,blé dur,"EU (France) Durum, La Pallice",411.0,Sheet1
2024-01-10,blé dur,"EU (France) Durum, La Pallice",412.0,Sheet1
2024-01-11,blé dur,"EU (France) Durum, La Pallice",411.0,Sheet1
2024-01-12,blé dur,"EU (France) Durum, La Pallice",412.0,Sheet1
2024-01-15,blé dur,"EU (France) Durum, La Pallice",411.0,Sheet1
2024-01-16,blé dur,"EU (France) Durum, La Pallice",403.0,Sheet1
2024-01-17,blé dur,"EU (France) Durum, La Pallice",402.0,Sheet1
2024-01-18,blé dur,"EU (France) Durum, La Pallice",402.0,Sheet1
2024-01-19,blé dur,"EU (France) Durum, La Pallice",403.0,Sheet1
2024-01-22,blé dur,"EU (France) Durum, La Pallice",404.0,Sheet1
2024-01-23,blé dur,"EU (France) Durum, La Pallice",407.0,Sheet1
2024-01-24,blé dur,"EU (France) Durum, La Pallice",409.0,Sheet1
2024-01-25,blé dur,"EU (France) Durum, La Pallice",407.0,Sheet1
2024-01-26,blé dur,"EU (France) Durum, La Pallice",408.0,Sheet1
2024-01-29,blé dur,"EU (France) Durum, La Pallice",400.0,Sheet1
2024-01-30,blé dur,"EU (France) Durum, La Pallice",402.0,Sheet1
2024-01-31,blé dur,"EU (France) Durum, La Pallice",401.0,Sheet1
2024-02-01,blé dur,"EU (France) Durum, La Pallice",401.0,Sheet1
2024-02-02,blé dur,"EU (France) Durum, La Pallice",398.0,Sheet1
2024-02-05,blé dur,"EU (France) Durum, La Pallice",393.0,Sheet1
2024-02-06,blé dur,"EU (France) Durum, La Pallice",394.0,Sheet1
2024-02-07,blé dur,"EU (France) Durum, La Pallice",389.0,Sheet1
2024-02-08,blé dur,"EU (France) Durum, La Pallice",386.0,Sheet1
2024-02-09,blé dur,"EU (France) Durum, La Pallice",386.0,Sheet1
2024-02-12,blé dur,"EU (France) Durum, La Pallice",386.0,Sheet1
2024-02-13,blé dur,"EU (France) Durum, La Pallice",382.0,Sheet1
2024-02-14,blé dur,"EU (France) Durum, La Pallice",383.0,Sheet1
2024-02-15,blé dur,"EU (France) Durum, La Pallice",384.0,Sheet1
2024-02-16,blé dur,"EU (France) Durum, La Pallice",384.0,Sheet1
2024-02-19,blé dur,"EU (France) Durum, La Pallice",384.0,Sheet1
2024-02-20,blé dur,"EU (France) Durum, La Pallice",385.0,Sheet1
2024-02-21,blé dur,"EU (France) Durum, La Pallice",386.0,Sheet1
2024-02-22,blé dur,"EU (France) Durum, La Pallice",386.0,Sheet1
2024-02-23,blé dur,"EU (France) Durum, La Pallice",386.0,Sheet1
2024-02-26,blé dur,"EU (France) Durum, La Pallice",382.0,Sheet1
2024-02-27,blé dur,"EU (France) Durum, La Pallice",382.0,Sheet1
2024-02-28,blé dur,"EU (France) Durum, La Pallice",381.0,Sheet1
2024-02-29,blé dur,"EU (France) Durum, La Pallice",380.0,Sheet1
2024-03-01,blé dur,"EU (France) Durum, La Pallice",376.0,Sheet1
2024-03-04,blé dur,"EU (France) Durum, La Pallice",377.0,Sheet1
2024-03-05,blé dur,"EU (France) Durum, La Pallice",377.0,Sheet1
2024-03-06,blé dur,"EU (France) Durum, La Pallice",374.0,Sheet1
2024-03-07,blé dur,"EU (France) Durum, La Pallice",375.0,Sheet1
2024-03-08,blé dur,"EU (France) Durum, La Pallice",375.0,Sheet1
2024-03-11,blé dur,"EU (France) Durum, La Pallice",374.0,Sheet1
2024-03-12,blé dur,"EU (France) Durum, La Pallice",374.0,Sheet1
2024-03-13,blé dur,"EU (France) Durum, La Pallice",375.0,Sheet1
2024-03-14,blé dur,"EU (France) Durum, La Pallice",367.0,Sheet1
2024-03-15,blé dur,"EU (France) Durum, La Pallice",362.0,Sheet1
2024-03-18,blé dur,"EU (France) Durum, La Pallice",361.0,Sheet1
2024-03-19,blé dur,"EU (France) Durum, La Pallice",361.0,Sheet1
2024-03-20,blé dur,"EU (France) Durum, La Pallice",361.0,Sheet1
2024-03-21,blé dur,"EU (France) Durum, La Pallice",350.0,Sheet1
2024-03-22,blé dur,"EU (France) Durum, La Pallice",348.0,Sheet1
2024-03-25,blé dur,"EU (France) Durum, La Pallice",349.0,Sheet1
2024-03-26,blé dur,"EU (France) Durum, La Pallice",349.0,Sheet1
2024-03-27,blé dur,"EU (France) Durum, La Pallice",345.0,Sheet1
2024-03-28,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-03-29,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-04-01,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-04-02,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-04-03,blé dur,"EU (France) Durum, La Pallice",345.0,Sheet1
2024-04-04,blé dur,"EU (France) Durum, La Pallice",345.0,Sheet1
2024-04-05,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-04-08,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-04-09,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-04-10,blé dur,"EU (France) Durum, La Pallice",341.0,Sheet1
2024-04-11,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-04-12,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2024-04-15,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-04-16,blé dur,"EU (France) Durum, La Pallice",337.0,Sheet1
2024-04-17,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2024-04-18,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-04-19,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-04-22,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-04-23,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-04-24,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-04-25,blé dur,"EU (France) Durum, La Pallice",348.0,Sheet1
2024-04-26,blé dur,"EU (France) Durum, La Pallice",347.0,Sheet1
2024-04-29,blé dur,"EU (France) Durum, La Pallice",345.0,Sheet1
2024-04-30,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-05-01,blé dur,"EU (France) Durum, La Pallice",345.0,Sheet1
2024-05-02,blé dur,"EU (France) Durum, La Pallice",350.0,Sheet1
2024-05-03,blé dur,"EU (France) Durum, La Pallice",355.0,Sheet1
2024-05-06,blé dur,"EU (France) Durum, La Pallice",355.0,Sheet1
2024-05-07,blé dur,"EU (France) Durum, La Pallice",355.0,Sheet1
2024-05-08,blé dur,"EU (France) Durum, La Pallice",354.0,Sheet1
2024-05-09,blé dur,"EU (France) Durum, La Pallice",355.0,Sheet1
2024-05-10,blé dur,"EU (France) Durum, La Pallice",355.0,Sheet1
2024-05-13,blé dur,"EU (France) Durum, La Pallice",362.0,Sheet1
2024-05-14,blé dur,"EU (France) Durum, La Pallice",367.0,Sheet1
2024-05-15,blé dur,"EU (France) Durum, La Pallice",372.0,Sheet1
2024-05-16,blé dur,"EU (France) Durum, La Pallice",374.0,Sheet1
2024-05-17,blé dur,"EU (France) Durum, La Pallice",375.0,Sheet1
2024-05-20,blé dur,"EU (France) Durum, La Pallice",379.0,Sheet1
2024-05-21,blé dur,"EU (France) Durum, La Pallice",375.0,Sheet1
2024-05-22,blé dur,"EU (France) Durum, La Pallice",374.0,Sheet1
2024-05-23,blé dur,"EU (France) Durum, La Pallice",374.0,Sheet1
2024-05-24,blé dur,"EU (France) Durum, La Pallice",379.0,Sheet1
2024-05-27,blé dur,"EU (France) Durum, La Pallice",385.0,Sheet1
2024-05-28,blé dur,"EU (France) Durum, La Pallice",385.0,Sheet1
2024-05-29,blé dur,"EU (France) Durum, La Pallice",383.0,Sheet1
2024-05-30,blé dur,"EU (France) Durum, La Pallice",384.0,Sheet1
2024-05-31,blé dur,"EU (France) Durum, La Pallice",385.0,Sheet1
2024-06-03,blé dur,"EU (France) Durum, La Pallice",388.0,Sheet1
2024-06-04,blé dur,"EU (France) Durum, La Pallice",387.0,Sheet1
2024-06-05,blé dur,"EU (France) Durum, La Pallice",387.0,Sheet1
2024-06-06,blé dur,"EU (France) Durum, La Pallice",386.0,Sheet1
2024-06-07,blé dur,"EU (France) Durum, La Pallice",384.0,Sheet1
2024-06-10,blé dur,"EU (France) Durum, La Pallice",379.0,Sheet1
2024-06-11,blé dur,"EU (France) Durum, La Pallice",378.0,Sheet1
2024-06-12,blé dur,"EU (France) Durum, La Pallice",382.0,Sheet1
2024-06-13,blé dur,"EU (France) Durum, La Pallice",377.0,Sheet1
2024-06-14,blé dur,"EU (France) Durum, La Pallice",375.0,Sheet1
2024-06-17,blé dur,"EU (France) Durum, La Pallice",365.0,Sheet1
2024-06-18,blé dur,"EU (France) Durum, La Pallice",355.0,Sheet1
2024-06-19,blé dur,"EU (France) Durum, La Pallice",350.0,Sheet1
2024-06-20,blé dur,"EU (France) Durum, La Pallice",348.0,Sheet1
2024-06-21,blé dur,"EU (France) Durum, La Pallice",346.0,Sheet1
2024-06-24,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2024-06-25,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-06-26,blé dur,"EU (France) Durum, La Pallice",326.0,Sheet1
2024-06-27,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-06-28,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-07-01,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-07-02,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-07-03,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-07-04,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-07-05,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2024-07-08,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2024-07-09,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-07-10,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-07-11,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-07-12,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-07-15,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-07-16,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2024-07-17,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-07-18,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-07-19,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-07-22,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-07-23,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-07-24,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-07-25,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-07-26,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-07-29,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-07-30,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-07-31,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-08-01,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-08-02,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2024-08-05,blé dur,"EU (France) Durum, La Pallice",335.0,Sheet1
2024-08-06,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2024-08-07,blé dur,"EU (France) Durum, La Pallice",323.0,Sheet1
2024-08-08,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2024-08-09,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-08-12,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-08-13,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-08-14,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-08-15,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-08-16,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2024-08-19,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2024-08-20,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2024-08-21,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-08-22,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2024-08-23,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-08-26,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-08-27,blé dur,"EU (France) Durum, La Pallice",345.0,Sheet1
2024-08-28,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-08-29,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-08-30,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-09-02,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-09-03,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-09-04,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-09-05,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-09-06,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-09-09,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-09-10,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-09-11,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-09-12,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-09-13,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-09-16,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-09-17,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-09-18,blé dur,"EU (France) Durum, La Pallice",343.0,Sheet1
2024-09-20,blé dur,"EU (France) Durum, La Pallice",348.0,Sheet1
2024-09-23,blé dur,"EU (France) Durum, La Pallice",348.0,Sheet1
2024-09-24,blé dur,"EU (France) Durum, La Pallice",349.0,Sheet1
2024-09-25,blé dur,"EU (France) Durum, La Pallice",349.0,Sheet1
2024-09-26,blé dur,"EU (France) Durum, La Pallice",350.0,Sheet1
2024-09-27,blé dur,"EU (France) Durum, La Pallice",349.0,Sheet1
2024-09-30,blé dur,"EU (France) Durum, La Pallice",349.0,Sheet1
2024-10-01,blé dur,"EU (France) Durum, La Pallice",347.0,Sheet1
2024-10-02,blé dur,"EU (France) Durum, La Pallice",347.0,Sheet1
2024-10-03,blé dur,"EU (France) Durum, La Pallice",346.0,Sheet1
2024-10-04,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-10-07,blé dur,"EU (France) Durum, La Pallice",344.0,Sheet1
2024-10-08,blé dur,"EU (France) Durum, La Pallice",341.0,Sheet1
2024-10-09,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-10-10,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-10-11,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-10-14,blé dur,"EU (France) Durum, La Pallice",341.0,Sheet1
2024-10-15,blé dur,"EU (France) Durum, La Pallice",341.0,Sheet1
2024-10-16,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-10-17,blé dur,"EU (France) Durum, La Pallice",341.0,Sheet1
2024-10-18,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-10-21,blé dur,"EU (France) Durum, La Pallice",341.0,Sheet1
2024-10-22,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-10-23,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-10-24,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-10-25,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-10-28,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2024-10-29,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2024-10-30,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-10-31,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-11-01,blé dur,"EU (France) Durum, La Pallice",340.0,Sheet1
2024-11-04,blé dur,"EU (France) Durum, La Pallice",341.0,Sheet1
2024-11-05,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
2024-11-06,blé dur,"EU (France) Durum, La Pallice",337.0,Sheet1
2024-11-07,blé dur,"EU (France) Durum, La Pallice",339.0,Sheet1
2024-11-08,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2024-11-11,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2024-11-12,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-11-13,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-11-14,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-11-15,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-11-18,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2024-11-19,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2024-11-20,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-11-21,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-11-22,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-11-25,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-11-26,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2024-11-27,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2024-11-28,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-11-29,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-12-02,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-12-03,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-12-04,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-12-05,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2024-12-06,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2024-12-09,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2024-12-10,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-12-11,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-12-12,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-12-13,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2024-12-16,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2024-12-17,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-12-18,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2024-12-19,blé dur,"EU (France) Durum, La Pallice",325.0,Sheet1
2024-12-20,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2024-12-23,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2024-12-24,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-12-25,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-12-26,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-12-27,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2024-12-30,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2024-12-31,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-01-01,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2025-01-02,blé dur,"EU (France) Durum, La Pallice",325.0,Sheet1
2025-01-03,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-01-06,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2025-01-07,blé dur,"EU (France) Durum, La Pallice",326.0,Sheet1
2025-01-08,blé dur,"EU (France) Durum, La Pallice",324.0,Sheet1
2025-01-09,blé dur,"EU (France) Durum, La Pallice",324.0,Sheet1
2025-01-10,blé dur,"EU (France) Durum, La Pallice",322.0,Sheet1
2025-01-13,blé dur,"EU (France) Durum, La Pallice",321.0,Sheet1
2025-01-14,blé dur,"EU (France) Durum, La Pallice",324.0,Sheet1
2025-01-15,blé dur,"EU (France) Durum, La Pallice",324.0,Sheet1
2025-01-16,blé dur,"EU (France) Durum, La Pallice",325.0,Sheet1
2025-01-17,blé dur,"EU (France) Durum, La Pallice",325.0,Sheet1
2025-01-20,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2025-01-21,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-01-22,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-01-23,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-01-24,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2025-01-27,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2025-01-28,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-01-29,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-01-30,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2025-01-31,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2025-02-03,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2025-02-04,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2025-02-05,blé dur,"EU (France) Durum, La Pallice",335.0,Sheet1
2025-02-06,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2025-02-07,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-02-10,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2025-02-11,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-02-12,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2025-02-13,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2025-02-14,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2025-02-17,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2025-02-18,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-02-19,blé dur,"EU (France) Durum, La Pallice",325.0,Sheet1
2025-02-20,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-02-21,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-02-24,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-02-25,blé dur,"EU (France) Durum, La Pallice",328.0,Sheet1
2025-02-26,blé dur,"EU (France) Durum, La Pallice",329.0,Sheet1
2025-02-27,blé dur,"EU (France) Durum, La Pallice",325.0,Sheet1
2025-02-28,blé dur,"EU (France) Durum, La Pallice",325.0,Sheet1
2025-03-03,blé dur,"EU (France) Durum, La Pallice",323.0,Sheet1
2025-03-04,blé dur,"EU (France) Durum, La Pallice",324.0,Sheet1
2025-03-05,blé dur,"EU (France) Durum, La Pallice",331.0,Sheet1
2025-03-06,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2025-03-07,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2025-03-10,blé dur,"EU (France) Durum, La Pallice",334.0,Sheet1
2025-03-11,blé dur,"EU (France) Durum, La Pallice",337.0,Sheet1
2025-03-12,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2025-03-13,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2025-03-14,blé dur,"EU (France) Durum, La Pallice",337.0,Sheet1
2025-03-17,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2025-03-18,blé dur,"EU (France) Durum, La Pallice",338.0,Sheet1
2025-03-19,blé dur,"EU (France) Durum, La Pallice",337.0,Sheet1
2025-03-20,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2025-03-21,blé dur,"EU (France) Durum, La Pallice",335.0,Sheet1
2025-03-24,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2025-03-25,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2025-03-26,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2025-03-27,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2025-03-28,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-03-31,blé dur,"EU (France) Durum, La Pallice",327.0,Sheet1
2025-04-01,blé dur,"EU (France) Durum, La Pallice",330.0,Sheet1
2025-04-02,blé dur,"EU (France) Durum, La Pallice",332.0,Sheet1
2025-04-03,blé dur,"EU (France) Durum, La Pallice",337.0,Sheet1
2025-04-04,blé dur,"EU (France) Durum, La Pallice",336.0,Sheet1
2025-04-07,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2025-04-08,blé dur,"EU (France) Durum, La Pallice",333.0,Sheet1
2025-04-09,blé dur,"EU (France) Durum, La Pallice",337.0,Sheet1
2025-04-10,blé dur,"EU (France) Durum, La Pallice",342.0,Sheet1
